13744,746,Massachusetts Ave,746 Massachusetts Ave,POINT (-71.10527470139196 42.366129934574964)
13745,750,Massachusetts Ave,750 Massachusetts Ave,POINT (-71.10541689493495 42.3662208616622)
13746,738,Massachusetts Ave,738 Massachusetts Ave,POINT (-71.10515892641423 42.366062764737975)
13747,736,Massachusetts Ave,736 Massachusetts Ave,POINT (-71.10508893294694 42.36602254271049)
13750,700,Massachusetts Ave,700 Massachusetts Ave,POINT (-71.10487568347155 42.36590075058329)
13751,698,Massachusetts Ave,698 Massachusetts Ave,POINT (-71.10477284790838 42.36583345644761)
14572,18,Soden St,18 Soden St,POINT (-71.10839376384148 42.3660117148839)
14574,24,Soden St,24 Soden St,POINT (-71.10840307485506 42.36609906357339)
14578,32,Soden St,32 Soden St,POINT (-71.10843366014656 42.36627020412747)
14862,41,Magazine St,41 Magazine St,POINT (-71.10700388403168 42.362987281564926)
10113,757,Massachusetts Ave,757 Massachusetts Ave,POINT (-71.10530691895606 42.366536398499605)
10395,7,St Paul St,7 St Paul St,POINT (-71.10318476680479 42.36773361443588)
10759,8,Austin Pk,8 Austin Pk,POINT (-71.10396244498367 42.36753207193888)
10882,8,St Paul St,8 St Paul St,POINT (-71.10321204175075 42.36761285497652)
11031,93,Prospect St,93 Prospect St,POINT (-71.1026423068238 42.36756945429024)
11242,9,Austin Pk,9 Austin Pk,POINT (-71.10365699567589 42.36758594270395)
11418,9,St Paul St,9 St Paul St,POINT (-71.1033259876889 42.367792342874296)
11520,3,Austin Pk,3 Austin Pk,POINT (-71.10400222026675 42.36715792288676)
11522,7,Austin Pk,7 Austin Pk,POINT (-71.1037368632447 42.36739643299753)
11523,264,Harvard St,264 Harvard St,POINT (-71.10283707804777 42.368508600817414)
11524,270,Harvard St,270 Harvard St,POINT (-71.10304217678261 42.36858349780389)
11525,268,Harvard St,268 Harvard St,POINT (-71.10317087398221 42.368415410986415)
11526,266-A,Harvard St,266-A Harvard St,POINT (-71.10308921071402 42.36833340753281)
11527,10,Austin Pk,10 Austin Pk,POINT (-71.10372696697387 42.367633129224956)
11528,149-A,Bishop Allen Dr,149-A Bishop Allen Dr,POINT (-71.1045031153694 42.367311712770864)
11529,262,Harvard St,262 Harvard St,POINT (-71.10251522827785 42.36844558357506)
11530,258,Harvard St,258 Harvard St,POINT (-71.1019923981137 42.36826342759349)
11562,727,Massachusetts Ave,727 Massachusetts Ave,POINT (-71.10489927354492 42.36629288936273)
11564,739,Massachusetts Ave,739 Massachusetts Ave,POINT (-71.10516303417852 42.366449676119565)
11565,743,Massachusetts Ave,743 Massachusetts Ave,POINT (-71.10518580163804 42.3664620044722)
11566,751,Massachusetts Ave,751 Massachusetts Ave,POINT (-71.10523926728635 42.366492392598786)
11567,759,Massachusetts Ave,759 Massachusetts Ave,POINT (-71.10535026595332 42.3665613078182)
11568,763,Massachusetts Ave,763 Massachusetts Ave,POINT (-71.10543477078556 42.366611379078776)
11569,765,Massachusetts Ave,765 Massachusetts Ave,POINT (-71.10546546909094 42.366629439696624)
12223,671,Massachusetts Ave,671 Massachusetts Ave,POINT (-71.1039558300376 42.36574004305888)
12224,19,Prospect St,19 Prospect St,POINT (-71.10371208474128 42.36595607359806)
12225,21,Prospect St,21 Prospect St,POINT (-71.10356838685924 42.36608822306138)
11853,211,Prospect St,211 Prospect St,POINT (-71.10024208167974 42.37060837695054)
11854,213,Prospect St,213 Prospect St,POINT (-71.10022772792587 42.37063304891909)
11859,8,St Mary Rd,8 St Mary Rd,POINT (-71.10058832113694 42.370784967127044)
11860,12,St Mary Rd,12 St Mary Rd,POINT (-71.10071507845467 42.37083494272776)
11878,110,Inman St,110 Inman St,POINT (-71.10101793608412 42.37243351284128)
12045,2,Amory Pl,2 Amory Pl,POINT (-71.10207285952862 42.370422177153614)
12053,7,King Pl,7 King Pl,POINT (-71.10181286307461 42.37086134437951)
12054,8,King Pl,8 King Pl,POINT (-71.10190289154387 42.37079450816946)
12055,9,King Pl,9 King Pl,POINT (-71.10183183252347 42.37076586180378)
10149,76,Antrim St,76 Antrim St,POINT (-71.1023994405044 42.372045924793746)
10283,7,Bigelow St,7 Bigelow St,POINT (-71.10590600282978 42.36760784623167)
10298,7,Clinton St,7 Clinton St,POINT (-71.10642649808662 42.3681677275377)
10315,7,Fayette Pk,7 Fayette Pk,POINT (-71.10469592460683 42.37151147519838)
10316,7,Fayette St,7 Fayette St,POINT (-71.10435783640126 42.37136800740066)
10433,80,Antrim St,80 Antrim St,POINT (-71.1023367853413 42.372125993878434)
10439,80,Fayette St,80 Fayette St,POINT (-71.10220223676025 42.37362224238695)
10546,843,Massachusetts Ave,843 Massachusetts Ave,POINT (-71.10666111144337 42.36737600808219)
10548,847,Massachusetts Ave,847 Massachusetts Ave,POINT (-71.10678983007381 42.36745699140238)
10551,84,Antrim St,84 Antrim St,POINT (-71.10225446942057 42.37219853518207)
10582,859,Massachusetts Ave,859 Massachusetts Ave,POINT (-71.10703349005733 42.36760175828053)
10620,863,Massachusetts Ave,863 Massachusetts Ave,POINT (-71.10719677425506 42.367683831532794)
10650,875,Massachusetts Ave,875 Massachusetts Ave,POINT (-71.10749305051053 42.367859561482746)
10700,88,Hancock St,88 Hancock St,POINT (-71.10818816617783 42.368749568462555)
10718,897,Massachusetts Ave,897 Massachusetts Ave,POINT (-71.10816711917718 42.36827135305683)
10768,8,Bigelow St,8 Bigelow St,POINT (-71.10544657168394 42.36775842498604)
10781,8,Clinton St,8 Clinton St,POINT (-71.10620833399169 42.36808669421981)
10802,8,Fainwood Cir,8 Fainwood Cir,POINT (-71.10316073449432 42.373499873158025)
10849,8/1/2002,Maple Ave,8-1/2 Maple Ave,POINT (-71.10466705647262 42.371767068791456)
10915,901,Massachusetts Ave,901 Massachusetts Ave,POINT (-71.1083664020045 42.36834329929428)
10917,2,Arnold Cir,2 Arnold Cir,POINT (-71.10815608757963 42.36848407918023)
10918,1,Arnold Cir,1 Arnold Cir,POINT (-71.10808553087922 42.36843507030333)
11827,91,Inman St,91 Inman St,POINT (-71.10208362526419 42.37149028649382)
11023,93,Inman St,93 Inman St,POINT (-71.10203206640261 42.371574178607524)
11091,95,Inman St,95 Inman St,POINT (-71.10195303855008 42.37168494370503)
11113,90,Hancock St,90 Hancock St,POINT (-71.10797608907379 42.3688083574663)
11143,97,Inman St,97 Inman St,POINT (-71.10188863318628 42.37177028847258)
11178,98,Hancock St,98 Hancock St,POINT (-71.10798454205438 42.368942640519265)
11214,99,Inman St,99 Inman St,POINT (-71.10177869381069 42.371923341811936)
11274,9,Clinton St,9 Clinton St,POINT (-71.10628660454954 42.36831586892382)
11305,9,Fayette St,9 Fayette St,POINT (-71.10430430412265 42.37145674177492)
11514,19-A,Bigelow St,19-A Bigelow St,POINT (-71.10530090846815 42.368343970180135)
11518,14,Clinton St,14 Clinton St,POINT (-71.10587805566328 42.36843527468051)
11519,28-B,Clinton St,28-B Clinton St,POINT (-71.10509561706937 42.3690646090142)
11531,242,Hampshire St,242 Hampshire St,POINT (-71.10157998140535 42.37418524654726)
11535,252,Hampshire St,252 Hampshire St,POINT (-71.10174215283074 42.374316427785175)
11536,254,Hampshire St,254 Hampshire St,POINT (-71.10175130254599 42.374323040546216)
11537,256,Hampshire St,256 Hampshire St,POINT (-71.10176118192163 42.374330049257146)
11538,258,Hampshire St,258 Hampshire St,POINT (-71.10176893013907 42.37433922207727)
11551,294,Harvard St,294 Harvard St,POINT (-71.10543524545827 42.3695086927323)
11552,39,Clinton St,39 Clinton St,POINT (-71.10533988740576 42.36923373605235)
11554,23,Clinton St,23 Clinton St,POINT (-71.10569154442214 42.36893829872672)
11556,22,Lee St,22 Lee St,POINT (-71.10675943732954 42.36861598796806)
11557,24,Lee St,24 Lee St,POINT (-71.10674112548693 42.36863375642881)
11558,26,Lee St,26 Lee St,POINT (-71.10668005591869 42.36869982938199)
11559,36,Lee St,36 Lee St,POINT (-71.10611013374348 42.36922009727016)
11560,38,Lee St,38 Lee St,POINT (-71.10609810899199 42.36932018049675)
11561,857,Massachusetts Ave,857 Massachusetts Ave,POINT (-71.10700537612429 42.36758653651805)
11721,1631,Cambridge St,1631 Cambridge St,POINT (-71.10918427969904 42.374960412661885)
11736,373,Broadway,373 Broadway,POINT (-71.10499023151364 42.37102937224896)
11737,5,Fayette Pk,5 Fayette Pk,POINT (-71.10467976198049 42.37150567313084)
11738,3,Fayette Pk,3 Fayette Pk,POINT (-71.10464119632563 42.371486267272516)
11739,1,Fayette Pk,1 Fayette Pk,POINT (-71.1046246835173 42.37147880116601)
11741,23,Fayette St,23 Fayette St,POINT (-71.103723645577 42.37220609240003)
11743,1436,Cambridge St,1436 Cambridge St,POINT (-71.1024415118354 42.37382271593151)
11808,10,Antrim St,10 Antrim St,POINT (-71.10337451250146 42.3706040956687)
11809,18,Antrim St,18 Antrim St,POINT (-71.10332477228616 42.37081015622317)
11812,46,Antrim St,46 Antrim St,POINT (-71.10285779378312 42.3714070143593)
11816,92,Antrim St,92 Antrim St,POINT (-71.10211950449262 42.37238127203956)
11817,94,Antrim St,94 Antrim St,POINT (-71.10210789115925 42.37239710390367)
11821,343-1/2-R,Broadway,343-1/2-R Broadway,POINT (-71.10300606947051 42.37036201799136)
11825,65,Inman St,65 Inman St,POINT (-71.10274861441158 42.37051303529003)
11826,75,Inman St,75 Inman St,POINT (-71.1025083754665 42.370920986462636)
10965,91-1/2,Inman St,91-1/2 Inman St,POINT (-71.10204841704585 42.37155353670601)
11828,97-A,Inman St,97-A Inman St,POINT (-71.10187866594093 42.371788487461856)
11829,105,Inman St,105 Inman St,POINT (-71.10161489398271 42.37225403653431)
11831,115,Inman St,115 Inman St,POINT (-71.10116831573526 42.37283835166057)
11951,31-A,Antrim St,31-A Antrim St,POINT (-71.10335693297104 42.37116908951814)
11952,31-B,Antrim St,31-B Antrim St,POINT (-71.10333259549888 42.37117360785571)
11953,39,Antrim St,39 Antrim St,POINT (-71.10317577993102 42.37136687238916)
11954,69,Antrim St,69 Antrim St,POINT (-71.10275697112534 42.37210801843822)
11955,71,Antrim St,71 Antrim St,POINT (-71.10286288600908 42.37215799348708)
11960,1426-R,Cambridge St,1426-R Cambridge St,POINT (-71.10206342895022 42.37363196072311)
11963,26,Fayette St,26 Fayette St,POINT (-71.1031863836441 42.37226699290281)
11967,78,Fayette St,78 Fayette St,POINT (-71.1022142016509 42.37360807455959)
11968,77,Antrim St,77 Antrim St,POINT (-71.10260519031493 42.3721625178365)
12059,34,Bigelow St,34 Bigelow St,POINT (-71.10470482796829 42.36854683915647)
12065,38,Bigelow St,38 Bigelow St,POINT (-71.1046464264253 42.36860237065374)
12066,36,Bigelow St,36 Bigelow St,POINT (-71.10469891269528 42.368553300888316)
12067,21,Inman St,21 Inman St,POINT (-71.10464544986715 42.36777190813372)
12068,21-1/2,Inman St,21-1/2 Inman St,POINT (-71.10460702900814 42.36783516252847)
12069,23,Inman St,23 Inman St,POINT (-71.10453931741631 42.367901180920036)
12075,33-1/2,Inman St,33-1/2 Inman St,POINT (-71.10427156504421 42.368287576720604)
12196,881,Massachusetts Ave,881 Massachusetts Ave,POINT (-71.10773798355675 42.36800080386763)
12201,136,Hancock St,136 Hancock St,POINT (-71.10701870958472 42.36981363677176)
12202,4,Hancock Pl,4 Hancock Pl,POINT (-71.10684189858385 42.36961635522476)
12203,1,Hancock Pl,1 Hancock Pl,POINT (-71.10712228243025 42.36966397864869)
12204,3,Hancock Pl,3 Hancock Pl,POINT (-71.1070972864505 42.3696489701328)
12205,7,Hancock Pl,7 Hancock Pl,POINT (-71.1069759505168 42.3695803265491)
12206,128,Hancock St,128 Hancock St,POINT (-71.10724619032064 42.36960276822647)
12207,126,Hancock St,126 Hancock St,POINT (-71.10727627237812 42.36954539218655)
12208,124,Hancock St,124 Hancock St,POINT (-71.10731580393042 42.36950928344071)
12209,118,Hancock St,118 Hancock St,POINT (-71.10743509761429 42.36940428516271)
12210,120,Hancock St,120 Hancock St,POINT (-71.10739367241843 42.36944231769944)
12212,302,Harvard St,302 Harvard St,POINT (-71.10618675650096 42.36973163831053)
12213,306,Harvard St,306 Harvard St,POINT (-71.10637885922795 42.36978698371281)
12214,308,Harvard St,308 Harvard St,POINT (-71.10640434920565 42.369793411650086)
12215,310-A,Harvard St,310-A Harvard St,POINT (-71.10656944074464 42.36971472607602)
12216,310-B,Harvard St,310-B Harvard St,POINT (-71.10660330680163 42.369668050447345)
12218,21-B,Lee St,21-B Lee St,POINT (-71.10719126041984 42.36899570242201)
12220,6,Hancock Pl,6 Hancock Pl,POINT (-71.10679067488412 42.369566357410584)
12221,10,Hancock Pl,10 Hancock Pl,POINT (-71.10684620869877 42.369508329349074)
24562,26-A,Shepard St,26-A Shepard St,POINT (-71.12165831532575 42.38104916288242)
25780,237,Hampshire St,237 Hampshire St,POINT (-71.10097355788953 42.37399422605615)
14898,62,Howard St,62 Howard St,POINT (-71.11069842248655 42.36604687024741)
14901,68,Howard St,68 Howard St,POINT (-71.1107083290116 42.36614666541309)
14910,74,Howard St,74 Howard St,POINT (-71.1107289627014 42.36624291013996)
14916,80,Howard St,80 Howard St,POINT (-71.11073884151273 42.36634327598606)
14919,82,Howard St,82 Howard St,POINT (-71.11073884151273 42.36634327598606)
16100,11,Soden St,11 Soden St,POINT (-71.10811895357729 42.365675560806146)
16102,11/1/2002,Soden St,11-1/2 Soden St,POINT (-71.10811996839557 42.365692624694894)
16106,13-1/2,Soden St,13-1/2 Soden St,POINT (-71.1081262410011 42.36572244465227)
16115,233,River St,233 River St,POINT (-71.11159676343442 42.36300342184158)
17418,908,Massachusetts Ave,908 Massachusetts Ave,POINT (-71.10873862656095 42.368250821959045)
17521,251,River St,251 River St,POINT (-71.11212892526362 42.36285313764987)
17522,253,River St,253 River St,POINT (-71.11220465089973 42.36282641140044)
17525,255,River St,255 River St,POINT (-71.11226719913019 42.36289511341177)
23544,1,Mildred Hamilton Pl,1 Mildred Hamilton Pl,POINT (-71.11136032856432 42.36318138503756)
23545,2,Mildred Hamilton Pl,2 Mildred Hamilton Pl,POINT (-71.11106936528742 42.36333847837323)
23546,3,Mildred Hamilton Pl,3 Mildred Hamilton Pl,POINT (-71.11140094937048 42.36325070574104)
23547,4,Mildred Hamilton Pl,4 Mildred Hamilton Pl,POINT (-71.11108183313912 42.363358951645246)
23548,5,Mildred Hamilton Pl,5 Mildred Hamilton Pl,POINT (-71.11143050397949 42.36329923292783)
23549,6,Mildred Hamilton Pl,6 Mildred Hamilton Pl,POINT (-71.11110364623225 42.36339580032392)
23550,7,Mildred Hamilton Pl,7 Mildred Hamilton Pl,POINT (-71.11147668723797 42.363374106458124)
23551,9,Mildred Hamilton Pl,9 Mildred Hamilton Pl,POINT (-71.111528409846 42.363458684864646)
23552,10,Mildred Hamilton Pl,10 Mildred Hamilton Pl,POINT (-71.11113386602868 42.363473538743584)
23553,12,Mildred Hamilton Pl,12 Mildred Hamilton Pl,POINT (-71.11118484845898 42.363502897505406)
23554,14,Mildred Hamilton Pl,14 Mildred Hamilton Pl,POINT (-71.11121681152038 42.36355320645156)
23555,16,Mildred Hamilton Pl,16 Mildred Hamilton Pl,POINT (-71.11124097033101 42.363592397475074)
24392,19,Pleasant St,19 Pleasant St,POINT (-71.10700641127954 42.36533112250233)
24907,460,Green St,460 Green St,POINT (-71.10766496185344 42.36673478651222)
24962,501-A,Green St,501-A Green St,POINT (-71.10846650422437 42.36754486661221)
25564,25,Central Sq,25 Central Sq,POINT (-71.10457620794705 42.365389211986)
25565,26,Central Sq,26 Central Sq,POINT (-71.10447154841773 42.36543925558624)
25760,362,Green St,362 Green St,POINT (-71.10548746030825 42.36546814803677)
26035,678,Massachusetts Ave,678 Massachusetts Ave,POINT (-71.10442978634674 42.365627959729785)
25926,5,Magazine St,5 Magazine St,POINT (-71.10506939601834 42.36473043530746)
16604,328,Broadway,328 Broadway,POINT (-71.10174347755134 42.369451865776085)
16610,141,Prospect St,141 Prospect St,POINT (-71.10162952626236 42.36873489015908)
16613,153,Prospect St,153 Prospect St,POINT (-71.10137411512135 42.36903158322442)
31894,137,Prospect St,137 Prospect St,POINT (-71.10168536598128 42.3686217915087)
31890,259,Harvard St,259 Harvard St,POINT (-71.10188900315599 42.36845983096373)
31891,261,Harvard St,261 Harvard St,POINT (-71.10217486640968 42.36856121454243)
31892,263,Harvard St,263 Harvard St,POINT (-71.10215938821165 42.368730298694715)
24277,15,Vail Ct,15 Vail Ct,POINT (-71.10342409345286 42.36726754947514)
24420,2,Inman St,2 Inman St,POINT (-71.10536505922983 42.3667591551292)
24718,328-R,Broadway,328-R Broadway,POINT (-71.10199380152613 42.369214616419114)
24947,5,Vail Ct,5 Vail Ct,POINT (-71.10368958210087 42.36701917879144)
25092,7,Vail Ct,7 Vail Ct,POINT (-71.10366930568004 42.36703653667352)
26036,689,Massachusetts Ave,689 Massachusetts Ave,POINT (-71.10435629202846 42.36597697949868)
17468,5,King Pl,5 King Pl,POINT (-71.10168007683785 42.370806923309836)
17469,4,King Pl,4 King Pl,POINT (-71.10165359206115 42.370795948939595)
24057,105,Amory St,105 Amory St,POINT (-71.10076576424048 42.371854152168794)
24211,133,Amory St,133 Amory St,POINT (-71.10027064186875 42.372293229666056)
17414,82,Hancock St,82 Hancock St,POINT (-71.10820983108468 42.36859790625637)
23995,1,Fayette St,1 Fayette St,POINT (-71.10458998539394 42.371094599338214)
24045,102,Hancock St,102 Hancock St,POINT (-71.10785951811769 42.369027919779846)
24051,104,Hancock St,104 Hancock St,POINT (-71.10758883261698 42.36893149971416)
24219,134,Hancock St,134 Hancock St,POINT (-71.10703421386947 42.369799910865694)
24370,18,Maple Ave,18 Maple Ave,POINT (-71.10441756828608 42.372155651188606)
24526,24,Bigelow St,24 Bigelow St,POINT (-71.1048918339207 42.36834837257738)
24732,33-B,Antrim St,33-B Antrim St,POINT (-71.10325647014061 42.37124889189466)
24762,35-B,Antrim St,35-B Antrim St,POINT (-71.10324545290307 42.37126209889822)
24794,371,Broadway,371 Broadway,POINT (-71.1047966517718 42.370951373691106)
24816,39,Lee St,39 Lee St,POINT (-71.10623847147451 42.369542559954695)
25193,885,Massachusetts Ave,885 Massachusetts Ave,POINT (-71.10788740096564 42.36807727857097)
25215,90,Antrim St,90 Antrim St,POINT (-71.1021904863941 42.37228697945196)
25351,24-R,Antrim St,24-R Antrim St,POINT (-71.10305782180792 42.37080195472322)
15156,5,Longfellow Rd,5 Longfellow Rd,POINT (-71.13449516903395 42.37525285696283)
12677,310,Broadway,310 Broadway,POINT (-71.1000449834476 42.36845697014654)
31218,260,Broadway,260 Broadway,POINT (-71.09677801257162 42.36734970712101)
31215,62,Columbia St,62 Columbia St,POINT (-71.09862003525814 42.364912811432035)
31216,26,Pine St,26 Pine St,POINT (-71.09802446436188 42.36437581859838)
31225,84,Norfolk St,84 Norfolk St,POINT (-71.10186716707864 42.365185538768834)
31224,96,Bishop Allen Dr,96 Bishop Allen Dr,POINT (-71.1023276410922 42.365622690594854)
31226,453,Massachusetts Ave,453 Massachusetts Ave,POINT (-71.10014543371986 42.3642230370916)
31219,90,Bristol St,90 Bristol St,POINT (-71.09427224527597 42.367363982541065)
31255,1500,Massachusetts Ave,1500 Massachusetts Ave,POINT (-71.12099616985115 42.37692513013924)
31280,1496,Massachusetts Ave,1496 Massachusetts Ave,POINT (-71.11952803587461 42.37542360242937)
31252,30,Garden St,30 Garden St,POINT (-71.12419056194346 42.378756041332345)
31258,9,Clarendon Ave,9 Clarendon Ave,POINT (-71.13238044848818 42.399895513907545)
